BEGIN_CHIPLET 06C4 28 28

L03,SIG
L04,SIG
L05,SIG
L06,SIG
L07,GROUND
L08,SIG
L09,SIG
L10,SIG
L11,SIG
L12,POWER_1
L13,SIG
L14,SIG
L15,SIG
L16,SIG
L17,GROUND
L18,SIG
L19,SIG
L20,SIG
L21,SIG
L22,POWER_1
L23,SIG
L24,SIG
L25,SIG
L26,SIG
L27,GROUND
L28,SIG

M01,SIG
M02,SIG
M03,SIG
M04,GROUND
M05,SIG
M06,SIG
M07,SIG
M08,SIG
M09,POWER_1
M10,SIG
M11,SIG
M12,SIG
M13,SIG
M14,GROUND
M15,SIG
M16,SIG
M17,SIG
M18,SIG
M19,POWER_1
M20,SIG
M21,SIG
M22,SIG
M23,SIG
M24,GROUND
M25,SIG
M26,SIG
M27,SIG
M28,SIG

N01,GROUND
N02,SIG
N03,SIG
N04,SIG
N05,SIG
N06,POWER_1
N07,SIG
N08,SIG
N09,SIG
N10,SIG
N11,GROUND
N12,SIG
N13,SIG
N14,SIG
N15,SIG
N16,POWER_1
N17,SIG
N18,SIG
N19,SIG
N20,SIG
N21,GROUND
N22,SIG
N23,SIG
N24,SIG
N25,SIG
N26,POWER_2
N27,SIG
N28,SIG

O01,SIG
O02,SIG
O03,POWER_1
O04,SIG
O05,SIG
O06,SIG
O07,SIG
O08,GROUND
O09,SIG
O10,SIG
O11,SIG
O12,SIG
O13,POWER_3
O14,SIG
O15,SIG
O16,SIG
O17,SIG
O18,GROUND
O19,SIG
O20,SIG
O21,SIG
O22,SIG
O23,POWER_2
O24,SIG
O25,SIG
O26,SIG
O27,SIG
O28,GROUND

P01,SIG
P02,SIG
P03,SIG
P04,SIG
P05,GROUND
P06,SIG
P07,SIG
P08,SIG
P09,SIG
P10,POWER_1
P11,SIG
P12,SIG
P13,SIG
P14,SIG
P15,GROUND
P16,SIG
P17,SIG
P18,SIG
P19,SIG
P20,POWER_1
P21,SIG
P22,SIG
P23,SIG
P24,SIG
P25,GROUND
P26,SIG
P27,SIG
P28,SIG

Q01,SIG
Q02,GROUND
Q03,SIG
Q04,SIG
Q05,SIG
Q06,SIG
Q07,POWER_2
Q08,SIG
Q09,SIG
Q10,SIG
Q11,SIG
Q12,GROUND
Q13,SIG
Q14,SIG
Q15,SIG
Q16,SIG
Q17,POWER_1
Q18,SIG
Q19,SIG
Q20,SIG
Q21,SIG
Q22,GROUND
Q23,SIG
Q24,SIG
Q25,SIG
Q26,SIG
Q27,POWER_2
Q28,SIG

R01,SIG
R02,SIG
R03,SIG
R04,POWER_2
R05,SIG
R06,SIG
R07,SIG
R08,SIG
R09,GROUND
R10,SIG
R11,SIG
R12,SIG
R13,SIG
R14,POWER_3
R15,SIG
R16,SIG
R17,SIG
R18,SIG
R19,GROUND
R20,SIG
R21,SIG
R22,SIG
R23,SIG
R24,POWER_2
R25,SIG
R26,SIG
R27,SIG
R28,SIG

S01,GROUND
S02,SIG
S03,SIG
S04,SIG
S05,SIG
S06,GROUND
S07,SIG
S08,SIG
S09,SIG
S10,SIG
S11,POWER_1
S12,SIG
S13,SIG
S14,SIG
S15,SIG
S16,GROUND
S17,SIG
S18,SIG
S19,SIG
S20,SIG
S21,POWER_1
S22,SIG
S23,SIG
S24,SIG
S25,SIG
S26,POWER_3
S27,SIG
S28,SIG

T01,SIG
T02,SIG
T03,GROUND
T04,SIG
T05,SIG
T06,SIG
T07,SIG
T08,POWER_2
T09,SIG
T10,SIG
T11,SIG
T12,SIG
T13,GROUND
T14,SIG
T15,SIG
T16,SIG
T17,SIG
T18,POWER_1
T19,SIG
T20,SIG
T21,SIG
T22,SIG
T23,GROUND
T24,SIG
T25,SIG
T26,SIG
T27,SIG
T28,GROUND

U01,SIG
U02,SIG
U03,SIG
U04,SIG
U05,POWER_2
U06,SIG
U07,SIG
U08,SIG
U09,SIG
U10,GROUND
U11,SIG
U12,SIG
U13,SIG
U14,SIG
U15,POWER_1
U16,SIG
U17,SIG
U18,SIG
U19,SIG
U20,GROUND
U21,SIG
U22,SIG
U23,SIG
U24,SIG
U25,POWER_3
U26,SIG
U27,SIG
U28,SIG

V01,SIG
V02,POWER_1
V03,SIG
V04,SIG
V05,SIG
V06,SIG
V07,GROUND
V08,SIG
V09,SIG
V10,SIG
V11,SIG
V12,POWER_1
V13,SIG
V14,SIG
V15,SIG
V16,SIG
V17,GROUND
V18,SIG
V19,SIG
V20,SIG
V21,SIG
V22,POWER_2
V23,SIG
V24,SIG
V25,SIG
V26,SIG
V27,GROUND
V28,SIG

W01,SIG
W02,SIG
W03,SIG
W04,GROUND
W05,SIG
W06,SIG
W07,SIG
W08,SIG
W09,POWER_3
W10,SIG
W11,SIG
W12,SIG
W13,SIG
W14,GROUND
W15,SIG
W16,SIG
W17,SIG
W18,SIG
W19,POWER_1
W20,SIG
W21,SIG
W22,SIG
W23,SIG
W24,GROUND
W25,SIG
W26,SIG
W27,SIG
W28,SIG

X01,GROUND
X02,SIG
X03,SIG
X04,SIG
X05,SIG
X06,POWER_1
X07,SIG
X08,SIG
X09,SIG
X10,SIG
X11,GROUND
X12,SIG
X13,SIG
X14,SIG
X15,SIG
X16,POWER_1
X17,SIG
X18,SIG
X19,SIG
X20,SIG
X21,GROUND
X22,SIG
X23,SIG
X24,SIG
X25,SIG
X26,POWER_1
X27,SIG
X28,SIG

Y01,SIG
Y02,SIG
Y03,POWER_1
Y04,SIG
Y05,SIG
Y06,SIG
Y07,SIG
Y08,GROUND
Y09,SIG
Y10,SIG
Y11,SIG
Y12,SIG
Y13,POWER_3
Y14,SIG
Y15,SIG
Y16,SIG
Y17,SIG
Y18,GROUND
Y19,SIG
Y20,SIG
Y21,SIG
Y22,SIG
Y23,POWER_1
Y24,SIG
Y25,SIG
Y26,SIG
Y27,SIG
Y28,GROUND

Z01,SIG
Z02,SIG
Z03,SIG
Z04,SIG
Z05,GROUND
Z06,SIG
Z07,SIG
Z08,SIG
Z09,SIG
Z10,POWER_3
Z11,SIG
Z12,SIG
Z13,SIG
Z14,SIG
Z15,GROUND
Z16,SIG
Z17,SIG
Z18,SIG
Z19,SIG
Z20,POWER_1
Z21,SIG
Z22,SIG
Z23,SIG
Z24,SIG
Z25,GROUND
Z26,SIG
Z27,SIG
Z28,SIG

AA01,SIG
AA02,GROUND
AA03,SIG
AA04,SIG
AA05,SIG
AA06,SIG
AA07,POWER_1
AA08,SIG
AA09,SIG
AA10,SIG
AA11,SIG
AA12,GROUND
AA13,SIG
AA14,SIG
AA15,SIG
AA16,SIG
AA17,POWER_1
AA18,SIG
AA19,SIG
AA20,SIG
AA21,SIG
AA22,GROUND
AA23,SIG
AA24,SIG
AA25,SIG
AA26,SIG
AA27,GROUND
AA28,SIG

AB01,SIG
AB02,SIG
AB03,SIG
AB04,GROUND
AB05,SIG
AB06,SIG
AB07,SIG
AB08,SIG
AB09,GROUND
AB10,SIG
AB11,SIG
AB12,SIG
AB13,SIG
AB14,GROUND
AB15,SIG
AB16,SIG
AB17,SIG
AB18,SIG
AB19,GROUND
AB20,SIG
AB21,SIG
AB22,SIG
AB23,SIG
AB24,GROUND
AB25,SIG
AB26,SIG
AB27,SIG
AB28,SIG



END_CHIPLET
