G01,GROUND
G02,POWER_1
G03,GROUND
G04,POWER_1
G05,GROUND
G06,POWER_1
G07,GROUND
G08,SIG
G09,GROUND
G10,POWER_1
G11,GROUND
G12,POWER_1
G13,GROUND
G14,SIG
G15,GROUND
G16,SIG
G17,GROUND
G18,POWER_1
H01,POWER_1
H02,GROUND
H03,POWER_1
H04,GROUND
H05,SIG
H06,GROUND
H07,POWER_1
H08,GROUND
H09,POWER_1
H10,GROUND
H11,SIG
H12,GROUND
H13,POWER_1
H14,GROUND
H15,POWER_1
H16,GROUND
H17,POWER_1
H18,GROUND
I01,GROUND
I02,POWER_1
I03,GROUND
I04,POWER_1
I05,GROUND
I06,POWER_1
I07,GROUND
I08,SIG
I09,GROUND
I10,POWER_1
I11,GROUND
I12,POWER_1
I13,GROUND
I14,POWER_1
I15,GROUND
I16,SIG
I17,GROUND
I18,POWER_1
J01,POWER_1
J02,GROUND
J03,POWER_1
J04,GROUND
J05,SIG
J06,GROUND
J07,POWER_1
J08,GROUND
J09,POWER_1
J10,GROUND
J11,SIG
J12,GROUND
J13,SIG
J14,GROUND
J15,POWER_1
J16,GROUND
J17,POWER_1
J18,GROUND
K01,GROUND
K02,POWER_1
K03,SIG
K04,POWER_1
K05,GROUND
K06,POWER_1
K07,GROUND
K08,SIG
K09,GROUND
K10,POWER_1
K11,GROUND
K12,POWER_1
K13,GROUND
K14,POWER_1
K15,GROUND
K16,POWER_1
K17,GROUND
K18,POWER_1
L01,POWER_1
L02,GROUND
L03,POWER_1
L04,GROUND
L05,SIG
L06,GROUND
L07,POWER_1
L08,GROUND
L09,POWER_1
L10,GROUND
L11,SIG
L12,GROUND
L13,POWER_1
L14,GROUND
L15,SIG
L16,GROUND
L17,POWER_1
L18,GROUND
M01,GROUND
M02,POWER_1
M03,GROUND
M04,SIG
M05,GROUND
M06,POWER_1
M07,GROUND
M08,SIG
M09,GROUND
M10,POWER_1
M11,GROUND
M12,POWER_1
M13,GROUND
M14,POWER_1
M15,GROUND
M16,POWER_1
M17,GROUND
M18,POWER_1
N01,POWER_1
N02,GROUND
N03,POWER_1
N04,GROUND
N05,POWER_1
N06,SIG
N07,POWER_1
N08,GROUND
N09,POWER_1
N10,GROUND
N11,SIG
N12,GROUND
N13,POWER_1
N14,GROUND
N15,SIG
N16,GROUND
N17,POWER_1
N18,GROUND
O01,GROUND
O02,POWER_1
O03,GROUND
O04,SIG
O05,GROUND
O06,POWER_1
O07,GROUND
O08,SIG
O09,GROUND
O10,POWER_1
O11,GROUND
O12,POWER_1
O13,GROUND
O14,POWER_1
O15,GROUND
O16,POWER_1
O17,GROUND
O18,POWER_1
P01,POWER_1
P02,GROUND
P03,POWER_1
P04,GROUND
P05,POWER_1
P06,GROUND
P07,POWER_1
P08,GROUND
P09,POWER_1
P10,GROUND
P11,SIG
P12,GROUND
P13,SIG
P14,GROUND
P15,POWER_1
P16,GROUND
P17,POWER_1
P18,GROUND
Q01,GROUND
Q02,POWER_1
Q03,GROUND
Q04,SIG
Q05,GROUND
Q06,SIG
Q07,GROUND
Q08,SIG
Q09,GROUND
Q10,POWER_1
Q11,GROUND
Q12,POWER_1
Q13,GROUND
Q14,POWER_1
Q15,GROUND
Q16,SIG
Q17,GROUND
Q18,POWER_1
R01,POWER_1
R02,GROUND
R03,POWER_1
R04,GROUND
R05,POWER_1
R06,GROUND
R07,POWER_1
R08,GROUND
R09,POWER_1
R10,GROUND
R11,POWER_1
R12,GROUND
R13,POWER_1
R14,GROUND
R15,POWER_1
R16,GROUND
R17,POWER_1
R18,GROUND
S01,GROUND
S02,POWER_1
S03,GROUND
S04,POWER_1
S05,GROUND
S06,POWER_1
S07,GROUND
S08,POWER_1
S09,GROUND
S10,POWER_1
S11,GROUND
S12,POWER_1
S13,GROUND
S14,POWER_1
S15,GROUND
S16,POWER_1
S17,GROUND
S18,POWER_1
T01,POWER_1
T02,GROUND
T03,POWER_1
T04,GROUND
T05,POWER_1
T06,GROUND
T07,POWER_1
T08,GROUND
T09,POWER_1
T10,GROUND
T11,POWER_1
T12,GROUND
T13,POWER_1
T14,GROUND
T15,POWER_1
T16,GROUND
T17,POWER_1
T18,GROUND
END_CHIPLET
